"Comp-APC-A","Comp-PE-Texas Red-A","Comp-Pacific Blue-A","FITC-A"
46.231663,157.443649,137.087814,321.976044
91.557114,27.538355,126.621201,316.210785
95.556786,112.120300,199.697266,328.277679
91.589973,163.728470,177.361954,424.093353
49.349377,91.783371,127.979004,406.803680
92.694298,114.202110,154.491745,316.753662
31.546585,101.590378,96.087257,260.521057
97.581528,141.948303,152.624832,445.186554
69.381981,65.288734,91.926407,223.094299
109.776711,188.346939,315.369873,588.143921
18.721954,32.296791,103.102257,180.316299
77.326942,127.429527,202.890244,405.065247
31.546499,79.758392,60.279720,262.711700
57.181080,90.616966,81.120995,254.492874
85.934586,163.537277,154.684830,448.573120
46.453041,61.149227,75.580711,198.319336
106.878479,154.131073,175.822906,431.487854
57.684254,76.219673,101.089516,298.202118
80.812141,91.023186,148.696030,361.171143
37.914982,66.170761,91.080894,145.274139
69.405830,174.167526,109.266167,385.842224
94.211098,82.555855,197.716751,493.277466
88.008141,162.870773,185.051239,488.730133
96.297180,97.333679,131.985977,339.171753
79.049622,79.804146,116.978470,303.168243
62.880581,119.809174,146.182831,345.725891
87.420326,123.309219,122.998886,285.871643
50.185623,64.451744,108.682495,209.994202
76.561058,170.172241,182.425201,348.089050
210.514755,303.390869,303.963348,632.543945
132.768234,206.432648,262.532959,593.907532
30.005114,63.706055,100.245270,234.517532
97.460114,128.458527,146.376190,378.659729
81.950287,134.328476,131.921387,331.256866
34.167278,132.186813,101.414200,169.906937
87.098251,134.496201,191.707230,418.224518
46.448143,68.546661,107.450081,290.779510
74.142471,105.850685,77.015152,273.448395
83.151756,138.278107,149.726791,381.748566
88.312325,139.213257,112.702263,356.791107
68.739647,148.953918,165.295380,361.844727
102.575958,145.967728,199.569519,377.450592
92.546036,104.002312,157.966461,443.924408
46.219944,107.912483,57.968430,227.707336
110.210091,156.424789,184.410858,405.800812
167.568268,319.124054,376.766754,738.466553
95.357452,88.584618,120.280724,225.366806
80.953362,138.906937,173.064438,394.557159
139.007019,168.814850,197.205521,422.760010
77.323677,151.536835,158.352417,352.407898
113.711639,70.542412,129.336502,362.383514
38.069134,52.798515,106.736481,171.851303
138.944260,132.518936,206.591965,413.218048
29.594063,80.506454,99.920517,298.746552
121.219719,167.304733,214.306961,490.048584
103.270706,114.577042,139.862930,302.760223
39.769356,92.384163,101.024582,209.442047
99.208939,177.189651,205.060516,422.559998
72.727440,106.281151,107.969017,273.926666
125.694855,143.098557,184.538925,479.492645
51.552715,177.652847,148.889313,478.303925
25.530243,67.221794,104.011017,245.508362
19.108644,72.836685,70.845917,197.835297
121.410149,296.681519,258.424011,555.980225
55.514767,129.820160,98.296555,304.256165
104.562294,133.120758,251.527069,436.345886
109.977829,151.498154,135.473770,329.361206
96.644478,147.042511,169.341690,462.232239
58.848484,95.663910,109.590408,256.754089
110.558609,206.657700,186.459854,375.703644
112.370178,122.212074,155.843262,439.139130
25.848738,99.039604,168.699600,403.393250
61.155308,84.455925,117.431824,265.722565
189.693787,206.367416,278.183289,621.541504
77.827110,157.710129,217.683075,379.197021
64.792984,172.508972,437.183868,471.629242
28.984787,78.156723,98.166618,224.815964
34.217651,104.079918,48.789619,200.738968
27.807741,67.390297,114.451981,217.374939
94.937515,180.694977,165.038376,563.729309
242.659317,460.251678,330.813446,836.094604
94.710884,92.328644,133.019623,313.835327
43.745445,71.606354,104.270630,224.747131
72.114143,134.321976,154.298645,322.857300
124.418816,104.998955,199.761154,421.426392
74.893211,145.825684,163.110504,423.626709
104.088837,72.593010,139.088593,272.901703
115.702400,123.363762,187.100037,353.149902
67.572105,50.229855,138.185089,250.379410
63.248207,71.376663,129.853577,253.738937
77.951637,126.085983,219.274902,460.510040
136.734924,227.021637,213.287384,509.395142
46.726635,76.799683,116.330750,205.091980
90.470116,104.790291,142.765732,318.246216
68.964592,151.735870,62.789143,213.789124
82.610710,127.085846,187.676117,409.878113
93.861588,100.574028,150.113281,419.425415
42.529877,80.698517,137.862381,293.368225
106.252342,168.968338,235.550308,424.959869
92.014320,63.206711,144.829117,291.597107
379.676788,493.002594,564.276306,1330.735718
95.127670,185.068253,169.919510,390.603485
114.979729,130.310883,193.497925,362.046783
30.181976,77.687469,117.043236,304.188171
46.437729,85.408379,97.646835,251.339478
83.472610,139.446320,184.667007,368.778137
86.517670,108.950287,127.849709,365.951874
157.756180,142.552689,254.122299,526.384949
134.629562,115.822166,189.660019,394.222198
123.752502,162.545807,259.056366,519.437683
128.276642,139.858139,195.479889,448.307587
83.989807,138.646774,153.912415,448.506744
59.668613,48.411045,62.855183,254.013107
146.647308,200.011276,210.737656,446.448456
71.330231,117.551758,203.145630,415.221161
105.405373,208.623978,190.427811,441.199951
147.662628,217.879700,282.655945,637.105774
92.224220,139.205429,166.708679,397.102234
85.641975,90.411545,153.333054,334.843536
111.311066,85.925873,115.164680,261.821838
123.972816,133.937408,230.659744,395.896820
91.585258,169.495529,263.733521,648.718140
259.827301,374.482788,467.416565,1005.647522
55.265247,116.784630,123.451797,315.803619
99.166229,146.843079,158.545380,524.157532
152.173172,213.905197,312.551727,603.737122
112.861618,167.645004,179.541595,486.026337
69.676537,113.723991,177.682541,452.886475
74.051422,124.100357,128.431534,304.052216
68.963226,134.472549,153.268677,360.969055
119.614204,210.298203,222.584534,540.842468
141.729370,335.210144,321.627411,858.093506
307.975372,464.891083,538.681580,1178.755127
226.594971,212.248260,366.105042,795.718384
124.473930,150.031143,184.282761,356.251801
48.945026,55.505779,88.738846,151.684891
103.998405,179.719177,206.336731,517.273132
92.437927,171.150482,141.153229,450.896057
274.098145,434.054321,452.168762,981.569397
53.979656,74.750160,142.830231,223.507538
84.277855,165.563995,228.054016,421.893188
154.584793,219.104858,238.533432,429.690063
91.350143,184.869873,302.143707,550.243042
189.576385,183.578766,616.625732,691.935059
93.084297,48.512745,108.228470,217.650681
176.580261,174.310150,181.848587,492.882202
34.050961,65.058586,64.374054,213.720123
357.504181,523.113464,685.104065,1984.936523
29.146683,101.850861,110.692711,299.835236
90.138237,125.906601,169.405899,312.545349
71.087082,99.166176,140.508118,295.274994
62.189224,114.019638,113.155945,288.598724
57.864410,135.987305,95.957275,236.511032
87.932419,98.898209,159.638763,353.284821
51.796574,108.994629,79.296516,291.324615
221.945374,257.847351,344.408722,739.033752
156.412476,314.229553,258.171082,690.345337
138.577179,218.568512,203.017960,446.780487
121.514145,208.063232,276.670593,602.250793
97.514046,84.559807,124.034058,330.850708
48.231956,134.657227,115.294250,284.303040
13.557187,74.109924,126.750526,213.030304
110.467651,122.338036,174.989090,415.020844
122.466827,142.674530,194.137344,384.902954
51.626347,77.660172,109.006752,260.041748
103.257484,108.617821,149.791214,332.881287
100.956635,118.482796,101.673920,211.029419
61.972694,72.359436,190.555756,360.497498
75.545586,89.809036,126.297867,342.618622
45.140953,60.493488,101.868721,236.304840
81.617210,110.478249,165.423859,316.821503
96.911354,125.385216,206.400558,381.882843
60.434155,120.958244,73.487541,271.193146
139.074097,261.169250,283.285645,611.936829
89.204376,145.127701,194.393097,417.290283
289.062378,401.811584,460.651886,1103.770996
71.545883,98.152130,134.375992,342.753754
77.986252,64.766174,100.050423,213.099289
116.045113,144.229279,200.335999,378.458221
45.114796,56.362972,102.388130,271.944977
107.242088,163.887741,225.637878,467.197327
77.897354,82.909996,144.506760,250.996613
80.667068,109.459000,182.361130,357.060730
79.912102,91.808411,127.785042,375.838074
43.641270,108.145020,110.303680,324.958282
72.111122,45.958843,109.331017,203.364960
245.110962,348.466278,416.381165,1027.780640
57.913811,151.457214,124.034058,411.013885
75.801361,93.501312,114.063202,245.645615
74.736649,70.588005,114.451981,222.956528
248.765945,283.201996,344.346405,705.778442
85.428284,97.883415,100.829758,261.548004
234.033096,402.955261,448.136078,1070.302979
80.197701,91.825096,103.296989,383.695099
99.161568,103.792969,118.338440,241.114334
75.836479,183.425171,217.746765,491.827972
84.799995,104.415092,191.387390,373.552887
100.814644,199.612930,283.726379,680.414368
103.474709,183.055603,184.795074,424.160004
98.595238,82.133232,125.327759,317.364288
58.526291,84.258553,151.594589,282.119995
70.808372,107.116806,111.276192,268.116516
111.254112,121.896042,166.772919,352.947571
75.256004,128.386993,127.526436,406.268829
125.939041,132.953140,178.964706,443.725128
57.305828,42.512363,120.151260,297.793762
102.830452,62.314686,108.293335,276.522369
187.630020,188.933136,256.273560,853.130310
43.997494,83.313599,115.747749,312.749054
49.125893,84.828590,80.990692,261.411102
79.152046,57.615604,155.650208,299.290924
122.384415,146.523926,183.450134,469.645264
67.299080,123.882942,148.373886,260.452576
81.931793,84.678360,121.834106,243.105759
69.479568,52.450207,85.484512,278.980469
83.663010,130.207642,140.701660,327.871338
99.007965,63.598003,155.264069,374.628357
91.245781,97.133965,193.370026,489.653046
127.321930,96.414177,199.761154,478.237885
82.201752,71.440582,110.563042,295.070709
95.123756,235.167831,268.974945,663.886230
76.040062,166.592316,113.220757,327.261749
68.010040,82.235207,125.521797,276.317474
67.967064,116.193977,191.771179,400.583160
141.409592,196.897507,174.155151,504.268677
58.512020,73.048683,73.885040,289.552917
35.645657,117.647285,97.906738,269.210602
108.070946,158.765884,183.514175,345.658356
127.563911,198.437988,171.845184,425.826233
31.325438,85.524818,93.617104,290.098114
55.641960,75.032272,91.145943,203.986725
44.622475,69.288727,83.465958,170.254196
70.036346,111.266830,158.738358,399.110687
95.634796,126.542969,109.590408,299.563110
109.371178,126.628929,192.346817,512.810242
123.419899,192.549850,240.373337,521.273621
132.664963,170.310562,189.020126,439.338593
51.070347,76.540459,79.752693,250.859467
49.495838,65.100258,111.341019,240.221420
99.152374,200.585648,170.304688,443.592255
86.511185,110.294075,110.109161,211.374435
66.695946,129.126129,152.946777,425.626282
124.219231,154.503159,176.720734,379.868591
173.635742,146.411102,239.548630,417.490479
97.759926,178.511734,128.108307,336.128784
31.799686,75.331413,100.375160,305.343903
90.971413,127.951439,130.112091,285.803467
88.603119,91.719284,158.931305,340.253326
78.982613,110.645996,137.668732,292.346497
77.608887,143.544434,155.585861,324.077301
57.973076,143.850327,113.091125,176.917755
179.595062,232.226196,287.691467,653.074402
51.390770,55.660324,115.682961,167.475662
132.289398,116.012581,211.693924,623.408936
43.325443,82.384491,89.389503,272.150024
50.137062,94.677269,73.885040,292.278381
58.923096,48.268028,88.283348,170.393097
47.855865,78.123062,123.516495,228.946106
55.452156,106.379059,149.147018,314.853485
96.287071,172.612640,158.095123,324.212860
104.502808,201.953903,203.656326,489.455292
192.201141,195.660782,232.184525,613.678467
58.578392,63.691158,92.706787,303.236206
149.040451,154.548737,202.315659,401.921417
39.399319,109.461716,169.470108,306.499420
112.850922,160.264099,230.278488,494.331421
110.287445,153.144226,199.633392,476.850677
89.277184,128.953598,157.065811,333.219666
78.368622,154.095016,173.770218,426.292694
113.516235,103.731621,140.572632,391.876984
44.524822,75.068199,69.987389,279.117004
50.517471,79.339508,171.652634,363.460999
25.192766,127.715393,93.226974,213.237259
135.173920,190.218643,233.518356,449.303284
79.755257,134.843018,140.379074,351.261047
68.729111,84.145287,116.654610,236.923416
93.648994,129.576157,125.780510,406.402588
128.645279,214.094727,295.550476,554.872375
85.035484,88.494965,172.230240,426.759094
44.312691,71.187759,134.828049,312.952728
77.458725,67.275375,115.359055,308.198334
67.021500,160.987411,144.893585,409.209839
67.428444,114.012993,153.011154,408.608398
204.940033,287.369537,304.214294,691.871521
111.475357,115.334854,144.119919,314.649841
78.457893,83.752312,119.180168,286.280792
90.122505,90.880722,160.539032,330.715332
108.609497,182.803284,218.829224,568.282593
61.851425,67.514984,123.839973,286.485382
55.922119,188.126541,151.980957,415.621643
84.378769,94.165565,157.644806,381.949982
63.065449,88.647324,105.698341,178.651932
60.179848,25.422466,79.622353,179.068069
116.398445,170.909454,220.929947,539.274170
89.188690,133.114731,163.174774,415.221161
54.467255,109.587502,106.022781,178.097061
85.280914,57.609287,104.075920,226.468353
72.192352,154.358368,136.765030,434.017181
131.458984,145.304184,207.740280,410.546204
61.086803,102.205750,79.948174,229.565414
154.853638,190.050491,260.257599,611.033447
105.408707,127.192818,154.684830,333.557983
199.046341,321.353241,266.386383,573.416870
130.197891,120.451630,216.345612,361.575317
77.650757,115.777710,144.958054,313.224335
110.676086,153.650635,191.323425,422.693359
136.686920,225.454056,234.216919,518.847412
92.418465,159.048264,132.309021,337.346161
87.431389,150.121246,183.001755,469.248352
69.874840,119.608932,91.666267,395.829834
63.184120,50.096581,102.517982,250.859467
109.382484,110.380196,186.843979,344.375092
57.562252,77.369667,97.646835,223.163162
66.641953,84.077797,142.056290,227.225540
119.461273,163.151749,247.473663,445.784332
141.751038,142.957214,211.757690,561.255981
54.805363,79.609459,109.914635,265.927795
115.855278,196.426102,306.158691,606.773010
107.363289,185.190216,217.237305,528.087769
71.043678,53.058758,118.079414,228.326752
90.909676,106.579369,119.698097,332.813599
72.162048,134.094254,203.911667,427.292084
100.750145,231.481979,250.323990,495.911957
134.362381,231.355438,248.360580,545.740540
93.630142,161.802628,131.533722,351.193542
148.401642,158.319519,207.293747,382.688354
47.897736,80.029480,127.785042,312.137970
539.096741,697.669373,766.721680,1800.427002
93.927711,128.659225,166.130554,375.569244
46.923954,126.458961,118.985939,275.088013
96.195755,212.132507,250.957214,602.121643
69.001511,98.644020,179.733887,402.924957
104.955139,135.850815,142.185287,447.975647
98.010216,159.819077,137.087814,460.576263
139.026520,188.083771,209.781219,520.617981
152.885742,223.379898,270.363464,664.141907
116.862701,177.142654,175.373947,401.252350
109.615501,117.754654,141.669296,313.292206
110.839264,125.577126,149.533539,439.272095
75.186943,137.079437,146.634003,291.392731
99.616707,182.120178,218.701889,444.256592
136.955338,131.989380,176.207703,447.577271
171.387848,176.504044,148.373886,376.778748
139.130936,197.352081,173.192780,608.580872
82.923859,155.060974,99.270996,373.620117
239.154236,411.251801,387.284332,920.066162
82.043945,105.455246,184.538925,459.516205
81.462029,80.039421,118.597443,291.528992
99.267258,89.700790,118.338440,287.780731
136.245819,244.786118,325.316132,752.458313
67.249947,161.063217,125.715828,383.158203
42.181206,90.207092,99.335953,252.984909
131.559601,213.264877,213.669754,584.773743
